product_id,name,quality_score
d112e32a-693f-434c-bef7-ab9c3747a51d,3 Roses Tea Box  (500 G),71.65523184204876
7c3373af-f991-4e55-8d0c-fedab8e0a548,3 Roses Topstar Tea Box  (500 G),75.54548699247972
570eb660-ba30-4dfa-87ad-6161227ee85f,"35 Previous Year Nta Neet (Ug) Physics, Chemistry & Biology Chapterwise & Topicwise Solved Papers With Value Added Notes (2022 - 1988)  (English, Paperback, Unknown)",73.51372949945595
2f868e4c-8084-4b12-a60a-e01b25d2ea6f,"35 Years Nta Neet (Ug) Chemistry Chapterwise & Topicwise Solved Papers With Value Added Notes (2022 - 1988) 17Th Edition  (English, Paperback, Disha Experts)",72.84142044825639
6cacc01f-4662-4b27-a1d9-5f7692b1e54a,3Bros Baby Boys & Baby Girls Casual Shirt Pyjama  (Blue),50.2903913780012
8d4126fc-672b-49c6-8e7a-49782cb6fe9b,3Bros Baby Boys & Baby Girls Casual Shirt Pyjama  (Green),50.2489562584958
ba9b70cd-6a69-4513-8564-9a46744bdfca,3Bros Baby Boys & Baby Girls Casual Shirt Pyjama  (White),55.70423539467199
7e4711b0-c82b-496e-a002-3e37062f5c02,3Bros Baby Boys & Baby Girls Casual Sweatshirt Pant  (Red),52.513313138515855
3f59d749-9677-4a3f-9a90-aa2528e1dfde,3Bros Baby Boys & Baby Girls Casual T-Shirt Pant  (Grey),53.616746048576644
8e983e52-f5d4-4fa3-b2f0-b28f2fd32534,3Bros Baby Boys & Baby Girls Party(Festive) T-Shirt Pyjama  (Grey),52.574413935128604
fb687ebf-069b-4e4e-9f02-c7b3aa94c86a,3Bros Baby Boys & Baby Girls Party(Festive) T-Shirt Pyjama  (Light Green),55.93129046917318
4f0afc33-67fb-4cb9-befe-af8394d1dcbc,3Bros Baby Boys & Baby Girls Party(Festive) Top Pyjama  (Dark Blue),54.55709903676487
2ae3fbfe-dc34-4104-b26e-1995ae345240,3Bros Men Solid Polo Neck Green T-Shirt,45.82992792939906
d67c2cbe-545c-47ce-9522-3a8a4d5c30a5,3Butterflies Black Jegging  (Solid),57.274528979342996
d7611451-7067-4386-884c-8a7b2dd08bea,3Butterflies Blue Jegging  (Solid),54.34625051236719
fe3a6adc-7e79-46d0-bf4f-6bb23e670437,3Butterflies Grey Jegging  (Solid),52.56083252062568
d5928bb0-9a89-43d4-a6ac-e1abaeff4bd9,3Butterflies Light Blue Jegging  (Solid),57.258236193585496
51de018d-b8df-4798-92be-7b0291774c54,3Butterflies White Jegging  (Solid),56.56227040525929
4a96ac79-8d70-4e4f-8984-4d9acb654879,"3D Metro Super Store  - 250 Ml Plastic Utility Container  (Pack Of 16, Clear)",65.70714130196379
c92733d1-a6e4-451f-9a32-b22bd1b1426b,"3D Metro Super Store 360° Spice Jars Masala Jars Spice Box Masala Box Spice Container Masala Container Set Of 16  - 250 Ml Plastic, Steel Grocery Container  (Clear)",72.9412602199361
9d190a38-6ab1-4053-9f5d-aba0425e0ff8,"3D Metro Super Store 360Ã?Â° Revolving New Diamond Spice Rack Masala Rack Spice Box Masala Box Masala Container (1 Stand,16 Plastic Bottles With Steel Cap)  - 350 Ml Plastic Utility Container  (Clear)",73.84879373017407
7da40549-1404-4f49-ab23-7d33fbf6cf4a,"3D Metro Super Store Hot & Cold Thermosteel Stainless Steel 1000 Ml Bottle  (Pack Of 1, Silver, Steel)",64.00284666906416
2a8691c5-b7e4-42ab-8b01-63227423a59d,"3D Metro Super Store Storewell Container 3 Pcs Set 5Kg 7.5Kg 10Kg Printed  - 5000 Ml, 7500 Ml, 10000 Ml Plastic Grocery Container  (Pack Of 3, Brown)",67.10027165087332
f52c3ca2-ad9b-46bf-8c8b-ca63b48d17c0,"3M Chain Lubricant Chain Lube Chain Oil  (75 Ml, Pack Of 1)",66.44646425110108
327fdef1-5e5d-4829-a011-6742f83eed05,3M Ear Plugs Noise Reducing | For Meditation | During Study | While Travelling | Sleeping Ear Plug (Orange) (Pack Of-5) Ear Plug  (Orange),69.58368926945226
2c5037b0-3c0c-4144-af9a-be9315c1e704,"3Six5 Casual Beach Slides  (White, Black 38)",51.728997747935736
30bb5f1d-9a37-4bdc-b1ae-ff0c28145f79,"4 Sacred Airtight Unbreakable Big Size Square Kitchen Container Set  - 1500 Ml Plastic Grocery Container  (Pack Of 12, Black)",74.52143447662526
9e2267b1-245d-488b-9d4e-703e22c86d49,4Aj Bazaar Toys Soft /Cuddle/Yellow Tiger 45 Cm Real Tiger  - 45 Cm  (Brown),56.73832593451549
1fa588cf-74fe-4370-acf6-38c6962b8690,4Flies Beige Jegging  (Solid),55.97429497587203
a71f4da5-c9fd-452d-b39e-8f49a0131e7f,4Flies Grey Jegging  (Solid),56.544815456901645
61dbe6c0-4344-42ca-9d3e-8edf08949d18,4Square 4S Advance Security Lock Touch Security Touch Siren Alarm Lock Safety Lock Smart Door Lock,80.13000202427294
3878a1a7-83f2-48c2-b4c0-ca50306d6f92,"50 Practice Sets Indian Army Mer Nursing Assistant Exam  (English, Paperback, Unknown)",68.70637455295244
4936ba52-1ae9-4148-a1d9-b529dc6e4ae9,5647 Flip Flops  (Black 5),44.565395209489786
c5a55573-f77f-4105-812e-479bf20822eb,5Stitch Men Kurta And Pyjama Set Linen Blend,48.96197801644826
23082d02-0b6e-4826-9cdc-0cb6345ac603,5Th Anfold Men Slim Fit Solid Formal Shirt,51.07260265149586
8962231f-dd10-4af6-b795-44e84fb3f13f,777 Andhra Avakaya Without Garlic Mango Pickle  (300 G),76.65875431001466
857a0de6-55e7-40e6-a6ed-fae2d3edaac4,777 Andhra Without Garlic Gongura Pickle  (300 G),75.02810171958335
6c50c7b9-5903-4d58-b25b-71b7a5ee5703,777 Compounded Asafoetida  (100G 777 Madras Sambar Powder Free)  (50 G),80.87383717027546
4feb0314-c726-4aaf-849f-dba470fc5bf8,777 Cut Mango Pickle  (Buy 1 Get 1(200G Each) Free)  (200 G),73.87531927647619
351f907b-dca7-4d92-acef-5c3e29e4f8c5,777 Dhideer Instant Cook Puliyodharai Mix 250 G,71.158296283705
ab3218a9-d5fd-4804-95e3-571d802a712c,777 Dhideer Instant Cook Sambar Mix 250 G,70.59152075560985
f3c52210-0abf-4826-b337-3f5cdb0b5aab,777 Dhideer Instant Rasam Mix 250 G,73.60363693542403
5c09298b-bb89-4fa7-aafc-03d9bcf62ee4,777 Dhideer Lemon Rice Paste 300 G,69.80411588102582
07938507-0c60-4104-a45f-d9069fe46bb1,777 Dhideer Poondu Rasam Paste 300 G,73.70814556185775
2c43cfd7-602d-469e-bcb5-cdd5683b924b,777 Ginger Garlic Paste  (300 G),73.86441913994751
18ccfec5-61e0-414f-a10b-60535eca5476,777 Idly Chilli Powder  (Buy 1 Get 1(100G Each) Free)  (100 G),75.95164809656289
05d02854-9103-495b-a9f9-60276a9f3aed,777 Instant Rice Vermicelli 200 G  (Plain),75.5129030564176
5e9bc9da-7f0e-4ebb-a3c2-ff2abf0fd782,777 Madras Rasam Powder  (Buy 1 Get 1(100G Each) Free)  (100 G),80.09996889372317
c35570cc-92f2-409b-9ec6-a6762290d36d,777 Madras Sambar Powder  (Buy 1 Get 1(100G Each) Free)  (100 G),77.55290029045246
8f48c94f-a53e-4a62-8d64-b17ba0b74ec1,777 Madras Thokku Mango Pickle  (300 G),71.77812938378631
7bc90a7e-7b3a-4db3-a268-f068db4a56c1,777 Sambar Powder  (200 G),69.81228336828234
ff8e39a6-041c-46d8-ac0e-4192585783f8,777 Sesame Oil Pouch  (500 Ml),72.68397064324247
0fbc942f-a70f-498d-9968-06ddb89569b9,777 Spiced Dhall Powder  (Buy 1 Get 1(100G Each) Free)  (100 G),75.05278297700065
7c9ecdbb-6050-4bd2-99c0-924c2dfb086f,777 Tiffin Sambar Powder  (Buy 1 Get 1 (100 G Each) Free)  (100 G),81.18483547940374
cbf87d98-c872-42d2-b5a4-e05a850b3d81,777 Without Garlic Amla Pickle  (300 G),74.80973828362062
958dad27-4a57-4d9c-9408-4a4a9127eaf8,777 Without Garlic Madras Thokku Lime Pickle  (300 G),75.73333151068266
272e4809-f5c9-4d6e-8d93-6474058f66c5,"7Cr 5050 Wooden Wall Shelf  (Number Of Shelves - 1, Brown)",69.9431825162535
4cff7c98-4b9e-4e13-8125-3e3cfabfddc0,"7Cr Full Wall Shelf (Wb) Wooden Wall Shelf  (Number Of Shelves - 1, Brown)",65.92347258378538
9a4214b9-b6c7-4dc6-a5f7-57945bdd8102,7Cr Multi (Wb) 2002 Mobile Holder,57.88548688072164
39254b79-69ac-42cb-9b1c-b6d90890b8d8,"7Cr New Temple - 3 Step (Wb) Wooden Wall Shelf  (Number Of Shelves - 3, Brown)",62.82616815772782
781ab087-49ee-4a59-9400-0255bafc7266,7Up Can  (250 Ml),89.33108485745339
c5269021-14e4-43a6-b9f4-9f710cbe6c34,7Up Nimbooz  (350 Ml),88.16595959605911
cec998d4-c12b-45a5-9c49-592456676324,7Up Plastic Bottle  (750 Ml),82.86090870388952
6af083b9-5f7c-4abd-9f1a-ec378a77fd7e,"9 Perfect 18"" 4-String Acoustic Guitar Learning Kids Toy  (Brown)",67.73070410718546
1a654050-9e5d-4397-bcf5-9972251a43ba,"@Home By Nilkamal Alice Solid Wood 6 Seater Dining Set  (Finish Color -Cherry, Knock Down)",62.42722605942633
315d9750-0fcc-451c-ae89-44f7e50db92e,"@Home By Nilkamal Jewel Solid Wood 6 Seater Dining Set  (Finish Color -Walnut, Knock Down)",66.69331245784491
30d53c65-ef6d-4e18-89c0-23cf707b6a6d,"@Home By Nilkamal Sutlej Solid Wood 4 Seater Dining Set  (Finish Color -Cherry, Knock Down)",59.69070925578344
4e0bac6c-510d-4178-a8c5-7af5dc08e81b,"@Home By Nilkamal Walton Engineered Wood Tv Entertainment Unit  (Finish Color - Classic Walnut, Knock Down)",78.34609711135441
a714d0a9-5c36-42cd-b752-07fdab077784,"A Poem A Day  (English, Hardcover, Gulzar)",74.45967869658563
0cd0ea88-eee1-4db2-ac27-47f5f30ee157,"A R Enterprises 10 Card Holder  (Set Of 1, White)",67.04946076379449
18b4d405-05d8-41a6-91ea-9eb16735273c,"A R Enterprises 37 Key Piano Keyboard Toy With Dc Power Option, Mic And Recording  (Black)",60.72201275928599
cb32a0e2-8ba9-41d9-bf51-b0245ff8bc67,A R Enterprises Super Smooth Sticker Less Pyramid Speed Triangle Cube Magic Cube  (1 Pieces),69.22012502156998
73664cdc-8fc2-4a4f-b0f5-c5ad40cf3cdc,A R Enterprises Toy Gun With 10 Safe Darts For Kids Guns & Darts  (Blue),63.729682504758834
a8919bb0-d425-484c-877b-7c612e87b847,"A R Enterrises 10 Card Holder  (Set Of 2, Black, Brown)",64.12061034807553
d576b544-6739-489e-9d4c-22314d0e2031,A Sharif As-25 Lifebuoy Ring Swim Floatation Belt,60.146971165577035
228e0c2b-a424-4cc6-99dd-e680be4a0093,"A To Z Hub Pack 2 Cloth Devider Stand Rack,Cloth Partition Stand,Cupboard Cloth Organizer Drawer Divider  (Iron)",67.70820496944494
454c3387-3a39-4873-aefd-fc1448fe85cf,"A To Z Hub Pack Of 3 Cupboard Devider,Cloth Devider,Cloth Separator,Cloth Adjuster,Wordrobe Drawer Divider  (Iron)",61.82096238901553
47820982-118c-4eb7-b163-0d701691d19e,A-1 Star Furniture Double Metal Sofa Bed  (Finish Color - Black Mechanism Type - Pull Out Delivery Condition - Diy(Do-It-Yourself)),69.11537691089131
f4f36ebf-ed25-42d3-af55-14ac1edec96a,A-Okay Dyed/Washed Women Denim Blue Hotpants,50.63290882415162
d0a92e16-d079-4773-aad4-e687ba06da7b,A-Okay Dyed/Washed Women Denim Light Blue Hotpants,47.91745356805219
c857c1ed-6fed-447d-9220-470d7cff8f61,"A-One Suppliers Solid Happy Birthday Foil Silver Metallic Balloons Blue, Black And Silver Balloon  (Silver, Black, Blue, Pack Of 63)",69.13643916006127
321aee87-0896-43d1-811b-e1c7c9bdbfc7,A-Plus Roasted Bengal Gram (Whole)  (500 G),75.2600367958467
73028f2f-2cf5-424b-be7f-275915fb93c7,A-Plus Sattu Atta  (500 G),69.53491472984794
7ca99cb0-f7ca-41f5-96f4-dc5848151e8e,A.S.Brand Double Filtered Groundnut Oil Pouch  (1 L),73.44451815317326
a5802c3e-07dc-4446-8d7d-7ca7c00c8137,A.S.Brand Hulled Sesame Oil Pouch  (1 L),74.88399565838932
c3cc35cb-c82a-4ecc-ba5a-54d9511feffe,"A1Vk Kids Safety Protetive Guard Skating, Cycling Kit Skating Kit",64.76789094911173
fcd7d0b8-10a2-4cf5-bffc-59bee5e9148f,Aa Enterprises Cake Box Paper Packing Cakes Packaging Box  (Pack Of 10 White),61.045719936046446
a2fe3af1-efd0-4ab3-8860-09d22cfdf66a,"Aa Musical Army Style Toy Gun For Kids With Music, Lights And Laser Light (Multicolor) Guns & Darts  (Multicolor)",72.04245693982432
cf9a18b8-8d7b-40a3-88a7-15801f53d8a9,Aac Chekku Sesame Oil Plastic Bottle  (1 L),73.1409424530735
59914d71-9764-4746-bb70-0c49d04a5b4d,Aac Premium Sesame Oil Pouch  (500 Ml),75.33473101056109
20da71a2-976f-4797-8b80-eacb1a426f70,Aac Pure Coconut Oil Pouch  (1 L),75.59235128304171
b8ac0857-03dd-4453-b1f6-b762ccd51ce5,Aachi Avakkai Mango Pickle  (Buy 1 Get 1 (1Kg Each) Free)  (1 Kg),79.34213491831709
bfe963ef-a019-48ba-82a9-bf6899ab1689,Aachi Badam Drink Mix  (Buy 1 Get 1(200G Each) Free)  (200 G),79.85262648466552
ffd50b74-43b6-4e97-96bd-a2f180304092,Aachi Bajji Bonda Powder 200 G,73.59987424835518
71d9ef2f-7e4b-416c-b6ea-24472e05fca1,Aachi Chaat Masala  (100 G),76.1715517869192
816139ef-d426-4674-b8fd-7cbfef4d8a74,Aachi Chana Masala  (100 G),69.39723447449536
fe0be95d-4e8d-4073-ba05-f46353f8bf20,Aachi Chicken Kabab 65 Masala  (50G Aachi Ginger Garlic Paste Free)  (100 G),75.12268167528755
cf288464-1e5f-4d3e-b2b1-b3b57d6bb585,Aachi Chicken Masala  (50G Aachi Ginger Garlic Paste Free)  (100 G),80.84025054061892
9cddde4f-5443-49fc-ba6f-2ca72e1df17b,Aachi Chilli Powder  (200 G),69.34701590204003
b28a4e13-3dd8-42a6-8a0f-dd71bd19b58e,"Aachi Chilli, Turmeric, Coriander Powder Spices Combo  (3 X 200 G)",78.79431446484719
66524c8a-9f3b-4148-962b-f4f258496ea6,Aachi Compounded Asafoetida Powder  (50 G),71.39219525348011
834c5e32-27fc-4e99-9c52-b8083a4bf782,Aachi Coriander Powder  (200 G),73.5518013799998
3e34d912-5e26-41cb-8c31-00ddb5b4f742,Aachi Cumin Powder  (50G Aachi Turmeric Powder Free)  (100 G),77.03915255410126
4c71b903-c968-49a1-a6c0-5030949035f9,Aachi Curry Masala  (100 G),75.6978322046985
8f60c5da-4278-44a7-a6ad-bfbf15791ba1,"Aachi Cut Mango Pickle  (Combo Pack 1  1 Free, 1 Null Each)  (1 Kg)",79.0013837225
bd163ca4-7d73-4de8-bbd3-cd48279762f3,Aachi Egg Curry Masala  (50 G),76.30679526419145
a638a458-5253-4ef1-94e8-1ab3d1d8d75a,Aachi Fish Fry Masala  (50G Aachi Ginger Garlic Paste Free)  (100 G),78.53141205642262
66b40b2c-4368-497f-ad87-b1a96faef2a3,Aachi Garam Masala  (100 G),69.65405780125813
cf13d149-9828-4441-8f0f-29b85ca17a93,Aachi Garam Masala  (50 G),74.09652545786479
7052607a-2255-4ffc-af37-696908aef3b6,Aachi Garlic Pickle  (Buy 1 Get 1 (1Kg Each) Free)  (1 Kg),78.22580182975429
b7a0faf8-0cf8-4c8d-9bf9-592dd37e10bc,Aachi Ginger Garlic Paste  (200 G),76.93211206065666
5272cf79-d800-453e-98dd-aefed4fc1b83,Aachi Gulab Jamun Mix 175 G  (Buy 1 Get 1(175G Each) Free),77.80387205413426
494ae502-ac47-4cb8-a853-08c7cd2d53fb,"Aachi Health Mix  (Combo Pack 1  1 Free, 200 G Each)  (200 G)",75.63432990608823
01da52fe-9e65-437f-9d34-08a3d6055ace,Aachi Idly Chilli Powder  (100 G),70.48978474519353
7a08af12-3ea6-4da1-8982-b6f5b77f589b,Aachi Kashmiri Chilli Powder  (100 G),77.42364941408871
224ea4a1-cbaf-4d7b-99d4-08188dfd60f5,Aachi Kitchen King Masala  (100 G),75.02046638948127
1947b77d-3808-49a3-aba6-1ade719022b5,Aachi Kulambu Chilly Masala  (100 G),71.87417648138229
ff8c2012-5520-4991-9a2e-459cf0ae4826,Aachi Lemon Rice Paste 50 G,74.42548127242553
90b44c55-b0a1-4f44-a1aa-ac17ca67f9da,Aachi Madras Sambar Powder  (50 G),71.6652831492099
340a9067-3c30-4e0e-a3b1-098aa314ccc7,Aachi Meat Masala  (100 G),74.18508096082401
d503f13c-9382-48d9-ad91-1d0ede209fc3,Aachi Mixed Fruit Jam 450 G  (Buy 1 Get 1(450G Each) Free),78.24361376438526
