product_id,name,brand,category,price,mrp,description,specifications,rating,review_count,image_url,product_url,quality_score
1833017b-6a09-48cb-9c7b-e2fdba26f6e9,"Mi 10000 Mah Power Bank (22.5 W, Fast Charging)  (Black, Lithium Polymer)",Generic,Electronics,1599.0,1699.0,"Whether you are off to travel to an exotic location or just commuting to work, you can carry the Mi 10000 mAh Pocket Power Bank Pro to ensure that your smartphones, tablets, smart accessories, and other devices can power through long and busy days. Thanks to its triple output ports, this power bank can replenish the charge of up to three devices simultaneously. Moreover, its 12-layer circuit-protection design safeguards your devices from short circuits, overheating, and over-current scenarios.","{""Weight"": ""200 g"", ""Capacity"": ""10000 mAh Lithium Polymer Battery"", ""Type-C Connector Power Source"": ""AC Adapter Charging Cable Included""}",4.3,505,https://rukminim1.flixcart.com/image/612/612/kthjy4w0/power-bank/n/1/l/pocket-pro-pb1022zm-mi-original-imag6tcrh2vcmgxj.jpeg?q=70,,80.04027479977266
18874362-9b02-4d73-be09-7ef289c39230,"Boat Micro Usb Cable 2.4 A 1.5 M Micro Usb 500 Black 1.5M  (Compatible With All Micro Usb Supported Devices, Black, One Cable)",Generic,Electronics,199.0,799.0,"Boat Micro Usb Cable 2.4 A 1.5 M Micro Usb 500 Black 1.5M  (Compatible With All Micro Usb Supported Devices, Black, One Cable) - High quality product.","{""Length 1.5 m Round Cable Connector One"": ""USB Type A"", ""Connector Two"": ""Micro USB Cable Speed: 480 Mbps Mobile"", ""Detail"": ""Tablet""}",4.1,96,https://rukminim1.flixcart.com/image/612/612/kqpj4i80/data-cable/micro-usb-cable/w/c/2/500-boat-original-imaf29gchygtgnpt.jpeg?q=70,,79.93584331220775
eacd2883-3b4d-41cc-9a30-e78a532774a1,"Dell Inspiron Core I5 11Th Gen - (8 Gb/512 Gb Ssd/Windows 11 Home/4 Gb Graphics/Nvidia Geforce Rtx 3050) G15-5511 Gaming Laptop  (15.6 Inch, Specter Green With Speckles, 2.65 Kg, With Ms Office)",Generic,Electronics,73490.0,287304.0,"Dell Inspiron Core I5 11Th Gen - (8 Gb/512 Gb Ssd/Windows 11 Home/4 Gb Graphics/Nvidia Geforce Rtx 3050) G15-5511 Gaming Laptop  (15.6 Inch, Specter Green With Speckles, 2.65 Kg, With Ms Office) - High quality product.","{""Detail"": ""WVA AG"", ""Brightness"": ""250 nits"", ""Refresh Rate"": ""120 Hz""}",4.8,221,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/c/t/p/g15-5511-gaming-laptop-dell-original-imagkb4qn4ex3dzt.jpeg?q=70,,79.93338682506744
57d65ac2-1330-488c-a1ee-87aa65adae5f,"Gionee Ufit 6 Bluetooth Calling Metallic Frame Smartwatch  (Matte Black Strap, Free Size)",Generic,Electronics,1899.0,6999.0,"Keep up with your digital life and stay connected with loved ones with the help of the Gionee Ufit6 Smartwatch. Thanks to its Bluetooth support, this smartwatch lets you make and answer calls without having to touch your phone. And, you can stay on top of notifications, as this smartwatch gives you quick and easy access to your contacts and call logs. Furthermore, featuring a heart rate monitor and blood oxygen monitor, this smartwatch helps you keep an eye on critical health parameters.","{""Bluetooth Calling"": ""Answer and make calls directly from your smartwatch."", ""Bluetooth Music"": ""Listen to music through your smartwatch.\nQuick Access: Access the dial pad"", ""Detail"": ""100+ Stylish Watch Faces"", ""and recent calls with just one tap on the screen.\n"": ""4.3cm (1.69) full-touch display"", ""Wellness Modes"": ""SpO2 Monitor"", ""IP68 Water Resistance\nOne-year warranty on the sma"": ""Upto 3 days""}",4.0,440,https://rukminim1.flixcart.com/image/612/612/l12h1u80/smartwatch/v/v/l/-original-imagcpjegbahdvkt.jpeg?q=70,,79.84347669670096
5edf7fd2-ba8e-4ebf-90ec-e573750869c0,"Mifkrt Micro Usb Cable 1 M Vivo Charging Cable For All Vivo/ Phones And Android Phones, Only Cable,  (Compatible With All Mobile Vivo, Oppo, Samsung, Gionee And Mi, Vivo Phones, White, One Cable)",Generic,Electronics,206.0,699.0,"This USB Data Charging cables are uniquely designed and are positioned to provide the best comfort and performance while using. The Extra Long Micro-USB Cable is a cable solution for charging and sync of your smartphones and tablets. The outer cable material is made from soft rubber with silicon coating to make it last long and tangle free. The flat design of this cable gives it a long durability and strong built. It can be used for both, charging and transferring data at high speed. It has been designed keeping in mind your every need, to connect Micro-USB devices including smartphones and tablets to a USB charger or port. The length of the Pebble Extra Long Micro-USB Cable gives you an edge over others by not letting you stand next to charging point while charging your smartphone.","{""Length 1 m Round Cable Connector One"": ""USB Type A"", ""Connector Two"": ""usb Cable Speed: 480 Mbps Mobile"", ""Detail"": ""MP3 Player""}",3.9,463,https://rukminim1.flixcart.com/image/612/612/ky3b0y80/data-cable/micro-usb-cable/z/y/c/vivo-charging-cable-for-all-vivo-phones-and-android-phones-only-original-imagaeszg8cnkjab.jpeg?q=70,,79.62508145261413
de41428c-f14f-4bc8-89ef-3d3c153f48f1,"Stripling Best Price Universal Wired Handheld Photography Video Recording Youtube Caputure Tripod, Tripod Kit, Monopod Kit  (Black, Supports Up To 600 G)",Generic,Electronics,219.0,599.0,"100% BRAND NEW Specifications: Material: Steel alloy 7 segments, extend to 85cm and close to 18.5cm non-slip rubberized handle, durable metal shaft, stereo non-slip pad attaching phone or sport camera tripod mount for quickly and easily in photos and videos extendable handheld self-stick for Phone smartphone unique ball head allows you to adjust the angle of your smartphone with 270 degrees fashion, lightweight and convenient to carry extendable handheld self-portrait monopod for cell phone disclaimer.","{""Designed For"": ""DSLR/SLR Camera"", ""Detail"": ""Medium Format Camera"", ""Video Camera Load Capacity"": ""600 g Height Range: 600 mm - 180 mm Material: METAL OR PLASTIC""}",3.9,75,https://rukminim1.flixcart.com/image/612/612/xif0q/selfie-stick/d/q/c/600-best-buy-wired-handheld-monopod-for-mobile-holder-original-imaggrsbfsu6yhvy.jpeg?q=70,,79.39772996702732
d5a2e07f-2832-49c6-bc97-8c4fe2155afb,"Ubon 10000 Mah Power Bank (12 W, Fast Charging)  (Black, Lithium Polymer)",Generic,Electronics,1599.0,3490.0,"Ubon PB-X37 Power House has a power-packed 10000mAh polymer battery that allows you to charge your devices multiple times. Equipped with detachable cables, the power bank has Type-C (DC 5V-2.01 - Max) and USB cable (DC 5V-2.0A Max) input, and V8 (5V/2.4A 12W Max), iPhone (5V/2.4A 12W - Max), Type-C (5V/2.4A 12W - Max) and USB (5V/2.4A 12W - Max) output. Compatible with iOS and Android smartphones, tablets, and other devices via its USB, V8, iPhone, and Type-C cables. Its sleek and stylish design with battery level indicator makes it truly a perfect style statement. Also, its portable design ensures it a travel companion. With advanced-level chipset protection, this saves your devices from overheating, over-charging, and over-voltage.","{""Capacity"": ""10000 mAh Lithium Polymer Battery"", ""Detail"": ""Micro"", ""Lightning Connector Power Source"": ""Battery Charging Cable Included""}",4.0,511,https://rukminim1.flixcart.com/image/612/612/xif0q/power-bank/5/7/g/power-house-10000-pb-x37-ubon-original-imagjbpvgyjwgxb9.jpeg?q=70,,79.32747300956076
376f5bf9-664b-4bae-b9d1-006f9fd89408,"Jeteck Tripod Stand 7 Ft For Live Stream-Led Ring Light With Phone Holder Dimmable For Tik-Tok, Mx Taka Tak, Josh, Moj, Mitron, Vigo, Videos, Instagram Reels, Likee Tripod Stand Ring Flash Tripod Kit  (Multicolor, Supports Up To 2000 G)",Generic,Electronics,636.0,2993.0,"100% Good Quality Our selfie ring light with 3 different light adjustable mode(white, warm, yellow) and 10 level brightness settings, meet all your needs in different circumstances, perfect for Selfie, Makeup, YouTube, Video Recording, Photography Studio, reading books, Live Streaming! ADJUSTABLE TRIPOD STAND .","{""Designed For"": ""Mobile"", ""Detail"": ""DSLR/SLR Camera"", ""Video Camera Load Capacity"": ""2000 g Height Range: 1200 mm - 2150 mm""}",3.9,276,https://rukminim1.flixcart.com/image/612/612/kkk1vgw0/mobile-accessories-combo/c/w/z/10-inches-big-led-ring-light-compatible-with-camera-dslr-original-imafzvp6hhwddkfp.jpeg?q=70,,79.21386454706942
4decc96a-06aa-4d78-aaf8-ceaa8d5fa3ec,"Kelo Suitcase Weighing Scale- 50Kg Portable Hanging Luggage Weight Machine Weighing Scale,50 Kg Weighing Scale With Big Size Electric Kata With Metal Hook, Portable Digital Luggage Scale,Portable Digital Luggage Scale With Metal Hook,Hanging Scale 50Kg Weighing Scale - With Batteries Lu/25/Kk Luggage Weighing Scale  (Black)",Generic,Electronics,312.0,999.0,"This Ultra Portable digital weighing scale, it is extremely accurate. Use for Home, Kitchen, Wastage (Newspaper) disposal, Vendors etc. Not for Commercial usage. Weigh Max Upto 50 KG, 88 LBS, 1,210 OZ. Large Blue Back-lit LCD Display makes for easy viewing. Automatic lock ( Tare ) in of reading when weight is stabilized. Handy portable and durable. Metal hook & Nylon Hand-grip for ease in picking up & weighing.","{""Personal - Digital with Digital Display Measures i"": ""kg"", ""oz Material"": ""Plastic"", ""Steel Maximum Weighing Capacity"": ""50 kg Tare Function""}",4.1,235,https://rukminim1.flixcart.com/image/612/612/kwi5evk0/weighing-scale/b/2/7/suitcase-weighing-scale-50kg-portable-hanging-luggage-weight-original-imag95pmecyghayc.jpeg?q=70,,79.18438906682516
3b9a0a2a-a054-408b-8902-4f874becd6c5,"Ambrane 20000 Mah Power Bank (22.5 W, Fast Charging)  (Green, Lithium Polymer)",Generic,Electronics,1800.0,3999.0,"Ambrane PowerLitXL is a 20000 mAh lithium polymer power bank. It comes with 22.5W fast charging output. It is a perfect backup source of power for your mobiles and other gadgets. It features a beautiful elongated shape for aesthetic appeal. Rugged metalbody along with a premium matte finish it promises high durability and stylish looks, making this power bank a great travel buddy and daily use power backup device for your gadgets.","{""Weight"": ""317 g"", ""Capacity"": ""20000 mAh Lithium Polymer Battery"", ""Detail"": ""Micro"", ""Type-C Connector Power Source"": ""AC Adapter Charging Cable Included""}",4.2,241,https://rukminim1.flixcart.com/image/612/612/xif0q/power-bank/6/e/c/-original-imaggusn3dwbfjnz.jpeg?q=70,,79.14628408842998
84f8db18-0e57-4aca-9db7-171a637a0aa3,"Portronics Usb Type C Cable 3 A 1 M Por-656 Konnect Core  (Compatible With Type - C, Black, One Cable)",Generic,Electronics,126.0,299.0,Konnect Core Type C cable is unique interms of design and multi-use and is positioned to provide the best comfort and performance while using. PVC material to make sure that the life of the cable is enhanced significantly. The Cable is extra thick (4mm) & 1 meter long. For any issues contact us on 9555 245245 from 10AM-7PM Monday to Saturday.,"{""Length 1 m Round Cable Connector One"": ""USB Type A"", ""Connector Two"": ""Type-C Cable Cable Speed: 4 Mbps Computer"", ""Detail"": ""Mobile""}",4.2,135,https://rukminim1.flixcart.com/image/612/612/l3bx5e80/data-cable/usb-type-c-cable/n/1/7/por-656-konnect-core-portronics-original-imageh49nh9c8auv.jpeg?q=70,,79.03582807141791
bdf69a9b-8609-46db-abaa-c83d51ca6c2e,"Mi 3I 20000 Mah Power Bank (Fast Charging, 18W)  (Black, Lithium Polymer)",Generic,Electronics,2049.0,2199.0,"Don’t let your devices run out of battery while you’re away with this Mi power bank. Thanks to its 18 W fast charge support, this power bank helps you charge your devices quickly and efficiently. It also helps you charge almost all types of devices, such as smartphones, fitness bands and Mi wireless earphones and tablets.","{""Port- Type C and Micro USB Cable- Type C Rechargin"": ""434 g"", ""Capacity"": ""20000 mAh Lithium Polymer Battery"", ""Type-C Connector Power Source"": ""Battery Charging Cable Included""}",4.3,196,https://rukminim1.flixcart.com/image/612/612/kfcv6vk0/power-bank/r/f/5/power-bank-20000-plm18zm-mi-original-imafvtc7x9zgrzbz.jpeg?q=70,,79.02919491761236
60236fa9-087d-462e-9f76-0bc406cce835,"Philips 20000 Mah Power Bank (Fast Charging)  (Black, Lithium Polymer)",Generic,Electronics,1799.0,3999.0,"Stop worrying about running out of battery when you have this Phillips power bank at your disposal. Its Lithium-polymer grade A battery will let you charge most phones for multiple times with its single, full charge. Its overheat and voltage protection feature keeps it protected from overheating and voltage fluctuations by disconnecting the power supply.","{""Weight"": ""421 g"", ""Capacity"": ""20000 mAh Lithium Polymer Battery"", ""Detail"": ""Type-C"", ""Micro Connector Power Source"": ""AC Adapter Charging Cable Included""}",4.2,175,https://rukminim1.flixcart.com/image/612/612/k0bbb0w0pkrrdj/power-bank-refurbished/c/q/p/universal-power-pack-c-dlp1720cb-97-philips-original-imaffesys9aquthm.jpeg?q=70,,78.7239256199584
aa684593-d92e-4bd8-8423-bf9643ce0a9b,"Nikon Af-S Nikkor 50Mm F/1.8G   Lens  (Black, 90 Mm)",Generic,Electronics,17199.0,18000.0,"The AF-S NIKKOR 50mm f/1.8G with a field of view that approximates the human eye excels at portraiture, travel, landscapes, event photography and more. This prime lens features innovative optical elements and a wide f/1.8 aperture for lifelike images, smooth background defocusing and superior low-light performance. Compact and lightweight, this lens is the ideal travel companion.","{""Lens Mount"": ""AF-S Designed For: D3500"", ""Detail"": ""D750"", ""D780 Focal Length"": ""90 mm Lens Type: Standard Prime Lens""}",4.7,562,https://rukminim1.flixcart.com/image/612/612/lens/prime/h/d/f/nikon-standard-af-s-nikkor-50mm-f-1-8g-original-imady4t42jpv9tvt.jpeg?q=70,,78.42610469610653
b48830f1-7a39-469b-9f00-c1fea19baeb7,"Pozub Top Selling Pzbl03 Selfie Stick Tripod With Fill Light +Dustproof Bag Wireless Bluetooth Detachable Remote, 360°Rotation, Selfie Stick And Stand R1S With Flash Light And Remote Control Selfie Stick Extendable Stick Mini Tripod With Detachable Remote For Smart Selfie Phone Holder Camera Flash Brackets Best Use For Make Videos Compatible With Mobiles Video Stand In Gimbal Stabilizer, |In Mobile Holder For Hand| Stand For Online Classes Selfie Sticks & Monopods Tripod, Monopod, Monopod Kit, Tripod Ball Head, Tripod Bracket, Tripod Clamp, Tripod Kit  (Black, Supports Up To 700 G)",Generic,Electronics,489.0,1200.0,"PRESENTING-: 3IN1 Tripod + selfie stick R1S with Flash Light and Aluminium Alloy Remote Control Selfie Stick integrated design, free switching Telescopic design, you can adjust to your desired height at will Built-in fill light to meet your lighting demand Premium material made, stable and durable Foldable and portable, no more worry about storage and carrying.SELFIE STICK DIMMABLE LED LIGHT: You can choose any option in between if there’s a perfect setting. whether you're taking selfies, makeup, or live streaming, this light can brighten up your face in dim lighting conditions ADJUSTABLE, PORTABLE, STABLE: The selfie light extends from 7.5in to 33in. Weighing only 150 GR, you can carry the light wherever you go. Made of high-grade aluminum alloy, stable enough to keep it securely in place without the risk of tipping over UNIVERSAL PHONE HOLDER: The phone holder can safely hold most smartphones from 2.5in to 3.7in wide. It is compatible with All Smartphone. RECHARGEABLE BATTERY & BLUETOOTH CONTROL: The selfie light tripod has a built-in battery, you can fill it via most USB powered devices. Super mini compact/one-piece tripod/detachable Bt remote control/multi-function mobile phone holderMore than that, the battery can work for up to 1-3 hours after being fully charged. The LED selfie light comes with a Bluetooth remote control, you can start video or selfie from up to 33ft away FLEXIBLE ANGLE 360° ADJUSTABLE: Featuring a 360° rotatable phone holder and a 180° adjustable neck, you can capture perfect shots from any angle. The best and ideal Light be used as a table lamp to read and make up, such as streamer lighting, photo lighting, phone selfie and YouTube video recording. Universal Phone Holder: The phone holder can safely hold most smartphones from 2.5in to 5.0in wide.DIMMABLE LED LIGHT: You can choose any option in between if there’s a perfect setting. whether you're taking selfies, makeup, or live streaming, this light can brighten up your face in dim lighting conditions.Wireless Remote Control: Our selfie stick has a remote device, which can control distance is up to 10m. You can easily press the button to shoot when taking selfies. When taking group photos, it can be used as tripod stand and control the shooting.","{""Designed For"": ""Mobile"", ""Detail"": ""Aluminum"", ""Point & Shoot Camera Load Capacity"": ""700 g Height Range: 52 mm - 730 mm Number of Leg Sections: 3 Material: HARD PLASTIC""}",3.9,330,https://rukminim1.flixcart.com/image/612/612/kusph8w0/tripod/tripod/s/o/i/top-selling-pzbl03-selfie-stick-tripod-with-fill-light-dustproof-original-imag7ucxpnqfwnm2.jpeg?q=70,,78.2751763343874
8e77c19a-34fb-45aa-b9b8-f51228086db2,Himalaya Fairness Kesar Face Wash  (150 Ml),Himalaya,Fashion,140.0,175.0,"Enriched with kesar, this soap-free face wash from Himalaya gently cleans your skin and enhances its complexion. The antibacterial property of kesar kills bacteria and helps fight skin infections. The face wash’s natural formulation brightens and rejuvenates your skin to give it a healthy, natural glow. This face wash also contains ingredients like pomegranate which nourishes, mint which cools, and cucumber which soothes your skin.","{""For Men & Women Gel Based For All Skin Types Appli"": ""Skin Brightening Comes in Tube""}",4.3,85,https://rukminim1.flixcart.com/image/612/612/khkvukw0/face-wash/y/2/n/150-fairness-kesar-himalaya-original-imafxk5pcdzuz9md.jpeg?q=70,https://www.flipkart.com/himalaya-fairness-kesar-face-wash/p/itmf3vdapabh2pzd?pid=FCWEUHFSM2BSQY2N&lid=LSTFCWEUHFSM2BSQY2NRXGOZI&marketplace=GROCERY,86.6688466727075
